11599,2013-07-25 00:00:00.0,1,CLOSED
256,2013-07-25 00:00:00.0,2,PENDING_PAYMENT
12111,2013-07-25 00:00:00.0,3,COMPLETE
8827,2013-07-25 00:00:00.0,4,CLOSED
11318,2013-07-25 00:00:00.0,5,COMPLETE
7130,2013-07-25 00:00:00.0,6,COMPLETE
4530,2013-07-25 00:00:00.0,7,COMPLETE
2911,2013-07-25 00:00:00.0,8,PROCESSING
5657,2013-07-25 00:00:00.0,9,PENDING_PAYMENT
5648,2013-07-25 00:00:00.0,10,PENDING_PAYMENT
918,2013-07-25 00:00:00.0,11,PAYMENT_REVIEW
1837,2013-07-25 00:00:00.0,12,CLOSED
9149,2013-07-25 00:00:00.0,13,PENDING_PAYMENT
9842,2013-07-25 00:00:00.0,14,PROCESSING
2568,2013-07-25 00:00:00.0,15,COMPLETE
7276,2013-07-25 00:00:00.0,16,PENDING_PAYMENT
2667,2013-07-25 00:00:00.0,17,COMPLETE
1205,2013-07-25 00:00:00.0,18,CLOSED
9488,2013-07-25 00:00:00.0,19,PENDING_PAYMENT
9198,2013-07-25 00:00:00.0,20,PROCESSING
2711,2013-07-25 00:00:00.0,21,PENDING
333,2013-07-25 00:00:00.0,22,COMPLETE
4367,2013-07-25 00:00:00.0,23,PENDING_PAYMENT
11441,2013-07-25 00:00:00.0,24,CLOSED
9503,2013-07-25 00:00:00.0,25,CLOSED
7562,2013-07-25 00:00:00.0,26,COMPLETE
3241,2013-07-25 00:00:00.0,27,PENDING_PAYMENT
656,2013-07-25 00:00:00.0,28,COMPLETE
196,2013-07-25 00:00:00.0,29,PROCESSING
10039,2013-07-25 00:00:00.0,30,PENDING_PAYMENT
6983,2013-07-25 00:00:00.0,31,PAYMENT_REVIEW
3960,2013-07-25 00:00:00.0,32,COMPLETE
5793,2013-07-25 00:00:00.0,33,PENDING_PAYMENT
4189,2013-07-25 00:00:00.0,34,PROCESSING
4840,2013-07-25 00:00:00.0,35,COMPLETE
5649,2013-07-25 00:00:00.0,36,PENDING
5863,2013-07-25 00:00:00.0,37,CLOSED
11586,2013-07-25 00:00:00.0,38,PROCESSING
8214,2013-07-25 00:00:00.0,39,PENDING
12092,2013-07-25 00:00:00.0,40,PENDING_PAYMENT
8136,2013-07-25 00:00:00.0,41,PENDING_PAYMENT
9776,2013-07-25 00:00:00.0,42,PENDING
7776,2013-07-25 00:00:00.0,43,PENDING_PAYMENT
10500,2013-07-25 00:00:00.0,44,PENDING
2636,2013-07-25 00:00:00.0,45,COMPLETE
1549,2013-07-25 00:00:00.0,46,ON_HOLD
8487,2013-07-25 00:00:00.0,47,PENDING_PAYMENT
12186,2013-07-25 00:00:00.0,48,PROCESSING
1871,2013-07-25 00:00:00.0,49,PENDING
5225,2013-07-25 00:00:00.0,50,CANCELED
12271,2013-07-25 00:00:00.0,51,CLOSED
5126,2013-07-25 00:00:00.0,52,PENDING_PAYMENT
4701,2013-07-25 00:00:00.0,53,PROCESSING
10628,2013-07-25 00:00:00.0,54,PENDING_PAYMENT
2052,2013-07-25 00:00:00.0,55,PENDING
10519,2013-07-25 00:00:00.0,56,COMPLETE
7073,2013-07-25 00:00:00.0,57,CLOSED
9213,2013-07-25 00:00:00.0,58,PENDING_PAYMENT
11644,2013-07-25 00:00:00.0,59,PENDING_PAYMENT
8365,2013-07-25 00:00:00.0,60,PENDING_PAYMENT
4791,2013-07-25 00:00:00.0,61,CLOSED
9111,2013-07-25 00:00:00.0,62,CLOSED
1148,2013-07-25 00:00:00.0,63,COMPLETE
5579,2013-07-25 00:00:00.0,64,PENDING_PAYMENT
5903,2013-07-25 00:00:00.0,65,COMPLETE
1792,2013-07-25 00:00:00.0,66,ON_HOLD
1406,2013-07-25 00:00:00.0,67,COMPLETE
4320,2013-07-25 00:00:00.0,68,PENDING
2821,2013-07-25 00:00:00.0,69,SUSPECTED_FRAUD
11809,2013-07-25 00:00:00.0,70,PENDING_PAYMENT
8646,2013-07-25 00:00:00.0,71,COMPLETE
4349,2013-07-25 00:00:00.0,72,COMPLETE
8504,2013-07-25 00:00:00.0,73,PENDING_PAYMENT
662,2013-07-25 00:00:00.0,74,PENDING_PAYMENT
2505,2013-07-25 00:00:00.0,75,PENDING_PAYMENT
6898,2013-07-25 00:00:00.0,76,COMPLETE
7915,2013-07-25 00:00:00.0,77,PENDING_PAYMENT
8619,2013-07-25 00:00:00.0,78,PAYMENT_REVIEW
7327,2013-07-25 00:00:00.0,79,PENDING_PAYMENT
3007,2013-07-25 00:00:00.0,80,COMPLETE
674,2013-07-25 00:00:00.0,81,PROCESSING
3566,2013-07-25 00:00:00.0,82,PENDING_PAYMENT
1265,2013-07-25 00:00:00.0,83,COMPLETE
6789,2013-07-25 00:00:00.0,84,PROCESSING
1485,2013-07-25 00:00:00.0,85,PENDING
6680,2013-07-25 00:00:00.0,86,PENDING_PAYMENT
3065,2013-07-25 00:00:00.0,87,CLOSED
3809,2013-07-25 00:00:00.0,88,COMPLETE
824,2013-07-25 00:00:00.0,89,ON_HOLD
9131,2013-07-25 00:00:00.0,90,CLOSED
8912,2013-07-25 00:00:00.0,91,COMPLETE
6932,2013-07-25 00:00:00.0,92,COMPLETE
2256,2013-07-25 00:00:00.0,93,PENDING_PAYMENT
11589,2013-07-25 00:00:00.0,94,PROCESSING
9032,2013-07-25 00:00:00.0,95,COMPLETE
8683,2013-07-25 00:00:00.0,96,PENDING
10784,2013-07-25 00:00:00.0,97,PENDING
5243,2013-07-25 00:00:00.0,98,COMPLETE
11542,2013-07-25 00:00:00.0,99,PENDING_PAYMENT
12131,2013-07-25 00:00:00.0,100,PROCESSING
5116,2013-07-25 00:00:00.0,101,CLOSED
8027,2013-07-25 00:00:00.0,102,COMPLETE
12256,2013-07-25 00:00:00.0,103,PROCESSING
7790,2013-07-25 00:00:00.0,104,PENDING_PAYMENT
8220,2013-07-26 00:00:00.0,105,COMPLETE
395,2013-07-26 00:00:00.0,106,PROCESSING
1845,2013-07-26 00:00:00.0,107,COMPLETE
12149,2013-07-26 00:00:00.0,108,PROCESSING
9345,2013-07-26 00:00:00.0,109,PENDING_PAYMENT
2746,2013-07-26 00:00:00.0,110,COMPLETE
4271,2013-07-26 00:00:00.0,111,PROCESSING
5375,2013-07-26 00:00:00.0,112,CANCELED
10216,2013-07-26 00:00:00.0,113,PENDING_PAYMENT
2091,2013-07-26 00:00:00.0,114,COMPLETE
104,2013-07-26 00:00:00.0,115,PROCESSING
8763,2013-07-26 00:00:00.0,116,CLOSED
58,2013-07-26 00:00:00.0,117,SUSPECTED_FRAUD
1737,2013-07-26 00:00:00.0,118,COMPLETE
8124,2013-07-26 00:00:00.0,119,PENDING_PAYMENT
356,2013-07-26 00:00:00.0,120,PENDING_PAYMENT
2074,2013-07-26 00:00:00.0,121,PENDING
2071,2013-07-26 00:00:00.0,122,PROCESSING
3695,2013-07-26 00:00:00.0,123,PENDING_PAYMENT
2374,2013-07-26 00:00:00.0,124,COMPLETE
4611,2013-07-26 00:00:00.0,125,PENDING_PAYMENT
610,2013-07-26 00:00:00.0,126,COMPLETE
5261,2013-07-26 00:00:00.0,127,PENDING_PAYMENT
2772,2013-07-26 00:00:00.0,128,PENDING_PAYMENT
9937,2013-07-26 00:00:00.0,129,CLOSED
7509,2013-07-26 00:00:00.0,130,PENDING_PAYMENT
10072,2013-07-26 00:00:00.0,131,PROCESSING
289,2013-07-26 00:00:00.0,132,PENDING
10604,2013-07-26 00:00:00.0,133,CLOSED
12081,2013-07-26 00:00:00.0,134,PENDING_PAYMENT
7738,2013-07-26 00:00:00.0,135,COMPLETE
9126,2013-07-26 00:00:00.0,136,PENDING_PAYMENT
4211,2013-07-26 00:00:00.0,137,COMPLETE
10904,2013-07-26 00:00:00.0,138,PROCESSING
7933,2013-07-26 00:00:00.0,139,COMPLETE
4257,2013-07-26 00:00:00.0,140,PENDING_PAYMENT
12128,2013-07-26 00:00:00.0,141,COMPLETE
5760,2013-07-26 00:00:00.0,142,PENDING_PAYMENT
10495,2013-07-26 00:00:00.0,143,COMPLETE
2158,2013-07-26 00:00:00.0,144,PROCESSING
494,2013-07-26 00:00:00.0,145,ON_HOLD
8177,2013-07-26 00:00:00.0,146,COMPLETE
275,2013-07-26 00:00:00.0,147,PENDING_PAYMENT
5383,2013-07-26 00:00:00.0,148,PROCESSING
11431,2013-07-26 00:00:00.0,149,COMPLETE
236,2013-07-26 00:00:00.0,150,PROCESSING
2493,2013-07-26 00:00:00.0,151,ON_HOLD
3611,2013-07-26 00:00:00.0,152,COMPLETE
8876,2013-07-26 00:00:00.0,153,COMPLETE
9993,2013-07-26 00:00:00.0,154,ON_HOLD
9044,2013-07-26 00:00:00.0,155,PENDING_PAYMENT
5200,2013-07-26 00:00:00.0,156,ON_HOLD
8986,2013-07-26 00:00:00.0,157,ON_HOLD
12345,2013-07-26 00:00:00.0,158,PENDING
10974,2013-07-26 00:00:00.0,159,PENDING_PAYMENT
6762,2013-07-26 00:00:00.0,160,COMPLETE
4513,2013-07-26 00:00:00.0,161,PENDING_PAYMENT
3304,2013-07-26 00:00:00.0,162,PENDING_PAYMENT
3348,2013-07-26 00:00:00.0,163,COMPLETE
